K,method_id,label,throughput_mbps,se_bps_per_hz
50,random,Random,95.31429089693187,4.765714544846594
50,random,Random,71.52948481992502,3.5764742409962507
50,random,Random,93.4838354135671,4.674191770678355
50,random,Random,26.814881502362788,1.3407440751181394
50,random,Random,5.557635624042402,0.2778817812021201
50,random,Random,73.8819131510698,3.6940956575534893
50,random,Random,95.67859968621872,4.783929984310936
50,random,Random,106.1623793694243,5.308118968471215
50,random,Random,52.99977139743375,2.6499885698716876
50,random,Random,101.0001640899879,5.050008204499395
50,random,Random,72.60891858890857,3.6304459294454285
50,random,Random,66.76310719267761,3.3381553596338804
50,random,Random,102.51899605402126,5.125949802701062
50,random,Random,105.27433447860888,5.263716723930444
50,random,Random,70.30674804698405,3.515337402349203
50,random,Random,44.26631921078301,2.2133159605391506
50,random,Random,43.523688690277226,2.1761844345138615
50,random,Random,88.86423540928,4.443211770464
50,random,Random,43.73628349875291,2.1868141749376457
50,random,Random,98.38776249398616,4.919388124699308
50,random,Random,8.742073163717459,0.4371036581858729
50,random,Random,80.12073566806392,4.006036783403196
50,random,Random,4.9110846277126745,0.24555423138563373
50,random,Random,79.320811255505,3.9660405627752504
50,random,Random,84.43746224339097,4.221873112169548
50,random,Random,67.58022634793399,3.3790113173967
50,random,Random,53.95260681817809,2.6976303409089044
50,random,Random,104.31372311244763,5.2156861556223815
50,random,Random,91.32650784744459,4.56632539237223
50,random,Random,39.09050599873809,1.9545252999369045
50,random,Random,66.03373528171954,3.3016867640859773
50,random,Random,97.77437761026346,4.8887188805131725
50,random,Random,70.10204203290623,3.5051021016453108
50,random,Random,96.97884562474057,4.848942281237028
50,random,Random,51.00688922487516,2.550344461243758
50,random,Random,108.11455685069171,5.405727842534585
50,random,Random,42.623922183690155,2.1311961091845077
50,random,Random,14.53915391563777,0.7269576957818885
50,random,Random,70.12057927050404,3.506028963525202
50,random,Random,63.70624124052873,3.1853120620264366
50,random,Random,56.05070900212596,2.8025354501062982
50,random,Random,60.69957295269126,3.034978647634563
50,random,Random,95.59584838807484,4.779792419403742
50,random,Random,73.48562257998114,3.6742811289990565
50,random,Random,69.99373934476738,3.499686967238369
50,random,Random,28.487957048649086,1.4243978524324543
50,random,Random,49.73795758147879,2.4868978790739393
50,random,Random,69.5496780960268,3.4774839048013395
50,random,Random,57.27456393122822,2.863728196561411
50,random,Random,55.60079926500643,2.7800399632503217
50,random,Random,70.02882545800288,3.501441272900144
50,random,Random,77.34623316826278,3.867311658413139
50,random,Random,68.85032747319723,3.442516373659861
50,random,Random,78.43109693851544,3.921554846925772
50,random,Random,102.04562392368703,5.102281196184351
50,random,Random,109.37040165555639,5.46852008277782
50,random,Random,70.29136037210276,3.5145680186051376
50,random,Random,70.2404371014796,3.5120218550739803
50,random,Random,88.50224901795609,4.425112450897805
50,random,Random,93.56313644888051,4.678156822444025
50,random,Random,105.73284171581972,5.2866420857909855
50,random,Random,68.79958134141354,3.439979067070677
50,random,Random,74.61284199188074,3.730642099594037
50,random,Random,98.52647186698029,4.926323593349014
50,random,Random,83.7978379219656,4.18989189609828
50,random,Random,67.11386939641768,3.355693469820884
50,random,Random,95.33145586535632,4.766572793267816
50,random,Random,86.80751578202998,4.3403757891015
50,random,Random,111.30271685463299,5.5651358427316495
50,random,Random,84.67058595777982,4.233529297888992
50,random,Random,80.56233662528582,4.028116831264291
