N,K,method_id,label,throughput_mbps,se_bps_per_hz
8,50,beam_resource,Beam-Resource Matching,30.736150098321094,1.5368075049160548
8,50,beam_resource,Beam-Resource Matching,94.9313699138926,4.74656849569463
8,50,beam_resource,Beam-Resource Matching,87.05283790144577,4.3526418950722885
8,50,beam_resource,Beam-Resource Matching,98.57647920840348,4.928823960420174
8,50,beam_resource,Beam-Resource Matching,68.11361839284459,3.4056809196422293
8,50,beam_resource,Beam-Resource Matching,41.369696053406244,2.068484802670312
8,50,beam_resource,Beam-Resource Matching,90.13245395132972,4.5066226975664865
8,50,beam_resource,Beam-Resource Matching,44.6007331883001,2.230036659415005
8,50,beam_resource,Beam-Resource Matching,83.47503966327756,4.173751983163878
8,50,beam_resource,Beam-Resource Matching,102.05672319803817,5.1028361599019085
8,50,beam_resource,Beam-Resource Matching,81.65682227913874,4.082841113956937
8,50,beam_resource,Beam-Resource Matching,65.01530669626712,3.250765334813356
8,50,beam_resource,Beam-Resource Matching,45.285519058399075,2.2642759529199536
8,50,beam_resource,Beam-Resource Matching,30.47695712027642,1.5238478560138211
8,50,beam_resource,Beam-Resource Matching,80.89342122040043,4.044671061020021
8,50,beam_resource,Beam-Resource Matching,80.18712549246904,4.009356274623452
8,50,beam_resource,Beam-Resource Matching,63.813744315572634,3.190687215778632
8,50,beam_resource,Beam-Resource Matching,43.398247470487995,2.1699123735244
8,50,beam_resource,Beam-Resource Matching,65.34215313803242,3.267107656901621
8,50,beam_resource,Beam-Resource Matching,99.0640631576752,4.9532031578837605
8,50,beam_resource,Beam-Resource Matching,57.9685312007352,2.89842656003676
8,50,beam_resource,Beam-Resource Matching,86.04851451724066,4.302425725862033
8,50,beam_resource,Beam-Resource Matching,34.356055152124306,1.7178027576062154
8,50,beam_resource,Beam-Resource Matching,60.09878983324605,3.0049394916623027
8,50,beam_resource,Beam-Resource Matching,71.17768042044077,3.5588840210220383
8,50,beam_resource,Beam-Resource Matching,55.19062853432008,2.7595314267160043
8,50,beam_resource,Beam-Resource Matching,58.744173767859465,2.9372086883929733
8,50,beam_resource,Beam-Resource Matching,77.82485022300665,3.8912425111503324
8,50,beam_resource,Beam-Resource Matching,124.99887209698832,6.249943604849416
8,50,beam_resource,Beam-Resource Matching,115.60692304016578,5.780346152008289
8,50,beam_resource,Beam-Resource Matching,95.89395396468456,4.794697698234228
8,50,beam_resource,Beam-Resource Matching,34.04437551059169,1.7022187755295846
8,50,beam_resource,Beam-Resource Matching,57.24115687079195,2.8620578435395974
8,50,beam_resource,Beam-Resource Matching,98.22718601903603,4.911359300951801
8,50,beam_resource,Beam-Resource Matching,69.33166349661235,3.466583174830618
8,50,beam_resource,Beam-Resource Matching,51.23917766413803,2.5619588832069016
8,50,beam_resource,Beam-Resource Matching,62.832774947550604,3.14163874737753
8,50,beam_resource,Beam-Resource Matching,110.8929837897703,5.544649189488515
8,50,beam_resource,Beam-Resource Matching,40.72749017152203,2.0363745085761016
8,50,beam_resource,Beam-Resource Matching,4.832412759119868,0.24162063795599342
8,50,beam_resource,Beam-Resource Matching,71.45537194304079,3.5727685971520393
8,50,beam_resource,Beam-Resource Matching,54.59515466738921,2.7297577333694605
8,50,beam_resource,Beam-Resource Matching,42.9010462807382,2.14505231403691
8,50,beam_resource,Beam-Resource Matching,87.15639452524265,4.357819726262132
8,50,beam_resource,Beam-Resource Matching,72.74507866304138,3.6372539331520692
8,50,beam_resource,Beam-Resource Matching,63.39378918119447,3.1696894590597235
8,50,beam_resource,Beam-Resource Matching,78.85565457730185,3.942782728865092
8,50,beam_resource,Beam-Resource Matching,82.7661076771002,4.13830538385501
8,50,beam_resource,Beam-Resource Matching,55.403727728256435,2.7701863864128216
8,50,beam_resource,Beam-Resource Matching,32.10139969998923,1.6050699849994614
8,50,beam_resource,Beam-Resource Matching,56.77902185245861,2.8389510926229304
8,50,beam_resource,Beam-Resource Matching,57.077136223185626,2.8538568111592815
8,50,beam_resource,Beam-Resource Matching,39.61868235112668,1.980934117556334
8,50,beam_resource,Beam-Resource Matching,40.427567730757396,2.0213783865378696
8,50,beam_resource,Beam-Resource Matching,80.05404776421975,4.002702388210987
8,50,beam_resource,Beam-Resource Matching,87.0568244966911,4.352841224834555
8,50,beam_resource,Beam-Resource Matching,96.54931197190032,4.827465598595016
8,50,beam_resource,Beam-Resource Matching,82.00358521610097,4.1001792608050485
8,50,beam_resource,Beam-Resource Matching,79.00768053790536,3.9503840268952684
8,50,beam_resource,Beam-Resource Matching,71.68936404914933,3.5844682024574666
8,50,beam_resource,Beam-Resource Matching,86.943616000345,4.3471808000172505
8,50,beam_resource,Beam-Resource Matching,39.759309526171386,1.9879654763085692
8,50,beam_resource,Beam-Resource Matching,34.55797818723098,1.727898909361549
8,50,beam_resource,Beam-Resource Matching,121.30332976870321,6.06516648843516
8,50,beam_resource,Beam-Resource Matching,58.59892508499827,2.9299462542499137
8,50,beam_resource,Beam-Resource Matching,65.92793818572206,3.2963969092861025
8,50,beam_resource,Beam-Resource Matching,34.00815281927897,1.7004076409639486
8,50,beam_resource,Beam-Resource Matching,72.7964533831663,3.639822669158315
8,50,beam_resource,Beam-Resource Matching,78.5035299138112,3.92517649569056
8,50,beam_resource,Beam-Resource Matching,73.06557701637965,3.6532788508189826
8,50,beam_resource,Beam-Resource Matching,111.07541590272575,5.553770795136288
8,50,beam_resource,Beam-Resource Matching,103.47990300836125,5.173995150418063
8,50,beam_resource,Beam-Resource Matching,81.0626155930661,4.053130779653305
8,50,beam_resource,Beam-Resource Matching,92.82639496344561,4.64131974817228
8,50,beam_resource,Beam-Resource Matching,103.72701046347883,5.1863505231739415
8,50,beam_resource,Beam-Resource Matching,99.68795814748718,4.984397907374359
8,50,beam_resource,Beam-Resource Matching,98.60217957910078,4.9301089789550385
8,50,beam_resource,Beam-Resource Matching,82.56183157815677,4.1280915789078385
8,50,beam_resource,Beam-Resource Matching,80.20890721889822,4.010445360944911
8,50,beam_resource,Beam-Resource Matching,65.48456465742728,3.274228232871364
8,50,beam_resource,Beam-Resource Matching,81.13346497065191,4.056673248532595
8,50,beam_resource,Beam-Resource Matching,94.71947380007981,4.73597369000399
8,50,beam_resource,Beam-Resource Matching,23.530396015517265,1.1765198007758633
8,50,beam_resource,Beam-Resource Matching,92.6285465345296,4.631427326726481
8,50,beam_resource,Beam-Resource Matching,91.49660575266246,4.574830287633123
8,50,beam_resource,Beam-Resource Matching,83.99455242957906,4.199727621478953
8,50,beam_resource,Beam-Resource Matching,55.20669277444637,2.7603346387223184
8,50,beam_resource,Beam-Resource Matching,103.39085579929217,5.169542789964608
8,50,beam_resource,Beam-Resource Matching,100.63032986058862,5.0315164930294305
8,50,beam_resource,Beam-Resource Matching,71.35651196121289,3.5678255980606446
8,50,beam_resource,Beam-Resource Matching,69.26589977587274,3.463294988793637
8,50,beam_resource,Beam-Resource Matching,72.85211803707242,3.642605901853621
8,50,beam_resource,Beam-Resource Matching,29.78147795445659,1.4890738977228295
8,50,beam_resource,Beam-Resource Matching,36.52420313581652,1.826210156790826
8,50,beam_resource,Beam-Resource Matching,53.073849087130355,2.6536924543565177
8,50,beam_resource,Beam-Resource Matching,81.94166958755127,4.097083479377564
8,50,beam_resource,Beam-Resource Matching,16.274497152269316,0.8137248576134658
8,50,beam_resource,Beam-Resource Matching,68.63533354932534,3.4317666774662667
8,50,beam_resource,Beam-Resource Matching,28.601158886056513,1.4300579443028256
8,50,beam_resource,Beam-Resource Matching,26.03154035682149,1.3015770178410746
8,50,beam_resource,Beam-Resource Matching,106.14675297214846,5.307337648607423
8,50,beam_resource,Beam-Resource Matching,104.4357416859991,5.221787084299955
8,50,beam_resource,Beam-Resource Matching,78.69591113552259,3.9347955567761295
8,50,beam_resource,Beam-Resource Matching,73.85005536826864,3.6925027684134317
8,50,beam_resource,Beam-Resource Matching,114.90025371283363,5.745012685641681
8,50,beam_resource,Beam-Resource Matching,24.714946934517634,1.2357473467258817
8,50,beam_resource,Beam-Resource Matching,96.84035286868796,4.8420176434343976
8,50,beam_resource,Beam-Resource Matching,103.49332224207949,5.174666112103974
8,50,beam_resource,Beam-Resource Matching,43.521967633452704,2.1760983816726354
8,50,beam_resource,Beam-Resource Matching,82.23022620541813,4.111511310270907
8,50,beam_resource,Beam-Resource Matching,48.30686944875785,2.4153434724378924
8,50,beam_resource,Beam-Resource Matching,78.76024463116988,3.9380122315584942
8,50,beam_resource,Beam-Resource Matching,88.99650040143719,4.449825020071859
8,50,beam_resource,Beam-Resource Matching,55.85613805477332,2.7928069027386657
8,50,beam_resource,Beam-Resource Matching,108.79461476256719,5.439730738128359
8,50,beam_resource,Beam-Resource Matching,62.85556055546717,3.1427780277733586
8,50,beam_resource,Beam-Resource Matching,92.0512737707555,4.602563688537775
8,50,beam_resource,Beam-Resource Matching,97.13845091976383,4.8569225459881915
8,50,beam_resource,Beam-Resource Matching,22.021362275790967,1.1010681137895484
8,50,beam_resource,Beam-Resource Matching,76.05594394980339,3.80279719749017
8,50,beam_resource,Beam-Resource Matching,33.92131207821665,1.6960656039108324
8,50,beam_resource,Beam-Resource Matching,62.59289403766063,3.1296447018830316
8,50,beam_resource,Beam-Resource Matching,89.22046801802759,4.46102340090138
8,50,beam_resource,Beam-Resource Matching,68.15410711158113,3.4077053555790564
8,50,beam_resource,Beam-Resource Matching,98.54731329407747,4.927365664703873
8,50,beam_resource,Beam-Resource Matching,97.93629985694834,4.896814992847417
8,50,beam_resource,Beam-Resource Matching,122.78435285741567,6.139217642870784
8,50,beam_resource,Beam-Resource Matching,88.74333355679748,4.4371666778398735
8,50,beam_resource,Beam-Resource Matching,45.52099450382774,2.276049725191387
8,50,beam_resource,Beam-Resource Matching,112.75557608761373,5.6377788043806865
8,50,beam_resource,Beam-Resource Matching,113.45689703982345,5.672844851991172
8,50,beam_resource,Beam-Resource Matching,60.819242097841176,3.0409621048920585
8,50,beam_resource,Beam-Resource Matching,67.02595928523972,3.351297964261986
8,50,beam_resource,Beam-Resource Matching,63.993433404523735,3.199671670226187
8,50,beam_resource,Beam-Resource Matching,70.31933948029007,3.5159669740145034
8,50,beam_resource,Beam-Resource Matching,91.50843197725408,4.575421598862704
8,50,beam_resource,Beam-Resource Matching,78.85111837980838,3.942555918990419
8,50,beam_resource,Beam-Resource Matching,76.97545501562485,3.8487727507812424
8,50,beam_resource,Beam-Resource Matching,88.71896928592462,4.435948464296231
8,50,beam_resource,Beam-Resource Matching,88.89493674082547,4.444746837041274
8,50,beam_resource,Beam-Resource Matching,75.09673984313875,3.7548369921569376
8,50,beam_resource,Beam-Resource Matching,110.6577219110611,5.532886095553056
8,50,beam_resource,Beam-Resource Matching,71.89208138797298,3.594604069398649
8,50,beam_resource,Beam-Resource Matching,102.71088905291879,5.13554445264594
8,50,beam_resource,Beam-Resource Matching,118.28115974772723,5.914057987386362
8,50,beam_resource,Beam-Resource Matching,61.36587606538628,3.068293803269314
8,50,beam_resource,Beam-Resource Matching,87.38205353092482,4.369102676546241
8,50,beam_resource,Beam-Resource Matching,48.07698881429514,2.4038494407147573
8,50,beam_resource,Beam-Resource Matching,96.7629050057572,4.83814525028786
8,50,beam_resource,Beam-Resource Matching,52.79780209438791,2.6398901047193957
8,50,beam_resource,Beam-Resource Matching,94.97258109739971,4.748629054869985
8,50,beam_resource,Beam-Resource Matching,111.61185636082132,5.580592818041066
8,50,beam_resource,Beam-Resource Matching,80.90726889121527,4.045363444560763
8,50,beam_resource,Beam-Resource Matching,17.017886395239906,0.8508943197619953
8,50,beam_resource,Beam-Resource Matching,92.11707911088371,4.605853955544186
8,50,beam_resource,Beam-Resource Matching,46.51263939813507,2.3256319699067536
8,50,beam_resource,Beam-Resource Matching,63.9195327791886,3.19597663895943
8,50,beam_resource,Beam-Resource Matching,93.54093846940697,4.677046923470348
8,50,beam_resource,Beam-Resource Matching,82.01577574165576,4.100788787082788
8,50,beam_resource,Beam-Resource Matching,65.0343644784874,3.25171822392437
8,50,beam_resource,Beam-Resource Matching,73.0944461979956,3.654722309899779
8,50,beam_resource,Beam-Resource Matching,106.70215655217385,5.3351078276086925
8,50,beam_resource,Beam-Resource Matching,78.54406623715239,3.9272033118576197
8,50,beam_resource,Beam-Resource Matching,41.5140870730454,2.07570435365227
8,50,beam_resource,Beam-Resource Matching,50.978111023187985,2.5489055511593994
8,50,beam_resource,Beam-Resource Matching,60.76717521453596,3.038358760726798
8,50,beam_resource,Beam-Resource Matching,88.09690245859228,4.404845122929614
8,50,beam_resource,Beam-Resource Matching,85.92004157119558,4.29600207855978
8,50,beam_resource,Beam-Resource Matching,28.426573306542036,1.4213286653271018
8,50,beam_resource,Beam-Resource Matching,101.626688321911,5.08133441609555
8,50,beam_resource,Beam-Resource Matching,80.90482472444523,4.045241236222262
8,50,beam_resource,Beam-Resource Matching,70.5843335882851,3.529216679414255
8,50,beam_resource,Beam-Resource Matching,73.86531793654957,3.6932658968274787
8,50,beam_resource,Beam-Resource Matching,107.73308545911,5.3866542729555
8,50,beam_resource,Beam-Resource Matching,75.2212058231601,3.7610602911580058
8,50,beam_resource,Beam-Resource Matching,99.56964565707662,4.9784822828538315
8,50,beam_resource,Beam-Resource Matching,110.4401930539706,5.5220096526985305
8,50,beam_resource,Beam-Resource Matching,120.37601629895786,6.018800814947894
8,50,beam_resource,Beam-Resource Matching,95.2623736607581,4.763118683037906
8,50,beam_resource,Beam-Resource Matching,39.70558185824036,1.9852790929120179
8,50,beam_resource,Beam-Resource Matching,86.67173882746093,4.333586941373047
8,50,beam_resource,Beam-Resource Matching,104.3766360458375,5.218831802291875
8,50,beam_resource,Beam-Resource Matching,107.12377105202079,5.356188552601039
8,50,beam_resource,Beam-Resource Matching,50.09535003911264,2.504767501955632
8,50,beam_resource,Beam-Resource Matching,88.20008886288734,4.410004443144367
8,50,beam_resource,Beam-Resource Matching,60.28573379768243,3.0142866898841216
8,50,beam_resource,Beam-Resource Matching,88.89183532577646,4.444591766288823
8,50,beam_resource,Beam-Resource Matching,73.56838291040795,3.6784191455203974
8,50,beam_resource,Beam-Resource Matching,74.13579587727519,3.7067897938637593
8,50,beam_resource,Beam-Resource Matching,91.34036379627734,4.567018189813867
8,50,beam_resource,Beam-Resource Matching,38.89765494447583,1.9448827472237915
8,50,beam_resource,Beam-Resource Matching,108.61099725881297,5.430549862940649
8,50,beam_resource,Beam-Resource Matching,45.33617287146789,2.2668086435733943
8,50,beam_resource,Beam-Resource Matching,54.0593373862185,2.702966869310925
8,50,beam_resource,Beam-Resource Matching,104.15869121339868,5.207934560669934
8,50,beam_resource,Beam-Resource Matching,60.00054412917787,3.0000272064588933
8,50,beam_resource,Beam-Resource Matching,104.51766741036198,5.2258833705180985
8,50,beam_resource,Beam-Resource Matching,30.724530035601646,1.5362265017800822
8,50,beam_resource,Beam-Resource Matching,70.10113059732804,3.505056529866402
8,50,beam_resource,Beam-Resource Matching,51.47399817690068,2.573699908845034
8,50,beam_resource,Beam-Resource Matching,88.66369364040281,4.433184682020141
8,50,beam_resource,Beam-Resource Matching,88.13427309881352,4.406713654940676
8,50,beam_resource,Beam-Resource Matching,105.83724461040593,5.291862230520297
8,50,beam_resource,Beam-Resource Matching,32.000588994445174,1.6000294497222587
8,50,beam_resource,Beam-Resource Matching,95.20863549386574,4.760431774693287
8,50,beam_resource,Beam-Resource Matching,95.50020337043294,4.775010168521647
8,50,beam_resource,Beam-Resource Matching,29.03909524840696,1.451954762420348
8,50,beam_resource,Beam-Resource Matching,96.44694803098338,4.822347401549169
8,50,beam_resource,Beam-Resource Matching,42.82677759972915,2.1413388799864577
8,50,beam_resource,Beam-Resource Matching,75.0110314068917,3.750551570344585
8,50,beam_resource,Beam-Resource Matching,27.07629531708955,1.3538147658544775
8,50,beam_resource,Beam-Resource Matching,110.14966279682956,5.5074831398414785
8,50,beam_resource,Beam-Resource Matching,83.34013789820041,4.1670068949100205
8,50,beam_resource,Beam-Resource Matching,98.27619457085409,4.913809728542704
8,50,beam_resource,Beam-Resource Matching,29.68823500290904,1.484411750145452
8,50,beam_resource,Beam-Resource Matching,44.76833747905676,2.238416873952838
8,50,beam_resource,Beam-Resource Matching,59.76053213028204,2.9880266065141017
8,50,beam_resource,Beam-Resource Matching,50.43429218820424,2.521714609410212
8,50,beam_resource,Beam-Resource Matching,74.19397747723089,3.7096988738615444
8,50,beam_resource,Beam-Resource Matching,61.22085840419522,3.061042920209761
8,50,beam_resource,Beam-Resource Matching,91.16684946934767,4.558342473467383
8,50,beam_resource,Beam-Resource Matching,64.56904741403324,3.2284523707016617
8,50,beam_resource,Beam-Resource Matching,26.890098763857008,1.3445049381928504
8,50,beam_resource,Beam-Resource Matching,99.07065795188282,4.953532897594141
8,50,beam_resource,Beam-Resource Matching,106.64687340507805,5.332343670253903
8,50,beam_resource,Beam-Resource Matching,75.7930178397358,3.7896508919867897
8,50,beam_resource,Beam-Resource Matching,75.763448511062,3.7881724255530997
8,50,beam_resource,Beam-Resource Matching,57.04994988540246,2.852497494270123
8,50,beam_resource,Beam-Resource Matching,89.67601013991724,4.483800506995862
8,50,beam_resource,Beam-Resource Matching,70.03178542638682,3.501589271319341
8,50,beam_resource,Beam-Resource Matching,69.25326580875098,3.462663290437549
8,50,beam_resource,Beam-Resource Matching,113.19814919088464,5.659907459544232
8,50,beam_resource,Beam-Resource Matching,48.50019530193287,2.4250097650966436
8,50,beam_resource,Beam-Resource Matching,101.25216181413327,5.0626080907066635
8,50,beam_resource,Beam-Resource Matching,108.24696792104122,5.412348396052061
8,50,beam_resource,Beam-Resource Matching,102.38875136825624,5.119437568412812
8,50,beam_resource,Beam-Resource Matching,112.18809709093102,5.609404854546551
8,50,beam_resource,Beam-Resource Matching,71.57637525455436,3.578818762727718
8,50,beam_resource,Beam-Resource Matching,78.12239274654499,3.9061196373272495
8,50,beam_resource,Beam-Resource Matching,67.38707736050003,3.369353868025001
8,50,beam_resource,Beam-Resource Matching,84.8730342305779,4.243651711528895
8,50,beam_resource,Beam-Resource Matching,87.44739376226595,4.372369688113298
8,50,beam_resource,Beam-Resource Matching,62.86066300294767,3.1430331501473834
8,50,beam_resource,Beam-Resource Matching,95.82188883584698,4.791094441792349
8,50,beam_resource,Beam-Resource Matching,85.21961015189176,4.260980507594588
8,50,beam_resource,Beam-Resource Matching,63.40926335073451,3.1704631675367256
8,50,beam_resource,Beam-Resource Matching,81.97941728994371,4.098970864497185
8,50,beam_resource,Beam-Resource Matching,98.98170034820457,4.949085017410228
8,50,beam_resource,Beam-Resource Matching,67.68606414650512,3.3843032073252557
8,50,beam_resource,Beam-Resource Matching,99.0178629150602,4.95089314575301
8,50,beam_resource,Beam-Resource Matching,108.74511585968047,5.437255792984024
8,50,beam_resource,Beam-Resource Matching,125.60139688644185,6.280069844322092
8,50,beam_resource,Beam-Resource Matching,60.28809869291699,3.0144049346458495
8,50,beam_resource,Beam-Resource Matching,83.11574045727367,4.1557870228636835
8,50,beam_resource,Beam-Resource Matching,16.33620433735618,0.8168102168678089
8,50,beam_resource,Beam-Resource Matching,85.05076007531007,4.252538003765503
8,50,beam_resource,Beam-Resource Matching,57.728329169107184,2.886416458455359
8,50,beam_resource,Beam-Resource Matching,62.07379374864811,3.1036896874324054
8,50,beam_resource,Beam-Resource Matching,81.66818819687339,4.083409409843669
8,50,beam_resource,Beam-Resource Matching,64.15909738204981,3.2079548691024904
8,50,beam_resource,Beam-Resource Matching,119.52625820221766,5.976312910110884
8,50,beam_resource,Beam-Resource Matching,23.92576992690283,1.1962884963451414
8,50,beam_resource,Beam-Resource Matching,99.4690103888188,4.97345051944094
8,50,beam_resource,Beam-Resource Matching,64.59053889321737,3.2295269446608685
8,50,beam_resource,Beam-Resource Matching,70.56223091202877,3.528111545601438
8,50,beam_resource,Beam-Resource Matching,111.12726683237445,5.556363341618722
8,50,beam_resource,Beam-Resource Matching,29.077334481263513,1.4538667240631757
8,50,beam_resource,Beam-Resource Matching,39.88167522653276,1.9940837613266378
8,50,beam_resource,Beam-Resource Matching,85.86737341153037,4.293368670576518
8,50,beam_resource,Beam-Resource Matching,7.977588593044916,0.3988794296522458
8,50,beam_resource,Beam-Resource Matching,64.19603669665669,3.2098018348328345
8,50,beam_resource,Beam-Resource Matching,111.00595005953474,5.550297502976737
8,50,beam_resource,Beam-Resource Matching,46.795845137458436,2.3397922568729217
8,50,beam_resource,Beam-Resource Matching,104.77758628319518,5.238879314159759
8,50,beam_resource,Beam-Resource Matching,30.293211203082443,1.514660560154122
8,50,beam_resource,Beam-Resource Matching,82.34202674974085,4.117101337487043
8,50,beam_resource,Beam-Resource Matching,68.67228771626826,3.4336143858134127
8,50,beam_resource,Beam-Resource Matching,15.640099467830767,0.7820049733915384
8,50,beam_resource,Beam-Resource Matching,104.48719996404775,5.224359998202387
8,50,beam_resource,Beam-Resource Matching,111.27822639196656,5.563911319598327
8,50,beam_resource,Beam-Resource Matching,67.88271617714148,3.3941358088570737
8,50,beam_resource,Beam-Resource Matching,42.535537709603354,2.126776885480168
8,50,beam_resource,Beam-Resource Matching,78.59956782249014,3.929978391124507
8,50,beam_resource,Beam-Resource Matching,76.25438316983552,3.812719158491776
8,50,beam_resource,Beam-Resource Matching,75.18361632102325,3.759180816051163
8,50,beam_resource,Beam-Resource Matching,104.37124090790103,5.218562045395051
8,50,beam_resource,Beam-Resource Matching,104.8687880303099,5.243439401515495
8,50,beam_resource,Beam-Resource Matching,23.13103133162325,1.1565515665811625
8,50,beam_resource,Beam-Resource Matching,68.01005066280709,3.4005025331403544
8,50,beam_resource,Beam-Resource Matching,112.48964009431441,5.624482004715721
8,50,beam_resource,Beam-Resource Matching,102.24285287891797,5.112142643945899
8,50,beam_resource,Beam-Resource Matching,93.3655304624063,4.668276523120315
8,50,beam_resource,Beam-Resource Matching,90.97147022643225,4.548573511321613
8,50,beam_resource,Beam-Resource Matching,107.6134067814173,5.380670339070865
8,50,beam_resource,Beam-Resource Matching,76.98569318373556,3.8492846591867784
8,50,beam_resource,Beam-Resource Matching,47.3436809798314,2.36718404899157
8,50,beam_resource,Beam-Resource Matching,65.65448707305117,3.2827243536525583
8,50,beam_resource,Beam-Resource Matching,70.95965437354418,3.5479827186772095
8,50,beam_resource,Beam-Resource Matching,71.59546038928555,3.5797730194642776
8,50,beam_resource,Beam-Resource Matching,112.4048079722747,5.620240398613735
8,50,beam_resource,Beam-Resource Matching,65.42464373821142,3.271232186910571
8,50,beam_resource,Beam-Resource Matching,88.71575585921607,4.435787792960804
8,50,beam_resource,Beam-Resource Matching,36.251598127426206,1.8125799063713104
8,50,beam_resource,Beam-Resource Matching,54.89446694477386,2.744723347238693
8,50,beam_resource,Beam-Resource Matching,67.24923369958775,3.3624616849793876
8,50,beam_resource,Beam-Resource Matching,104.79369876520502,5.239684938260251
8,50,beam_resource,Beam-Resource Matching,42.706857775539206,2.13534288877696
8,50,beam_resource,Beam-Resource Matching,97.87836242650977,4.8939181213254885
8,50,beam_resource,Beam-Resource Matching,67.75734766316205,3.3878673831581025
8,50,beam_resource,Beam-Resource Matching,13.998830678945284,0.6999415339472642
8,50,beam_resource,Beam-Resource Matching,55.34147417885009,2.7670737089425046
8,50,beam_resource,Beam-Resource Matching,82.83911527597789,4.141955763798895
8,50,beam_resource,Beam-Resource Matching,91.72200794632482,4.586100397316241
8,50,beam_resource,Beam-Resource Matching,73.17759025376859,3.658879512688429
8,50,beam_resource,Beam-Resource Matching,106.67523214689592,5.333761607344796
8,50,beam_resource,Beam-Resource Matching,76.54730038586675,3.8273650192933375
8,50,beam_resource,Beam-Resource Matching,37.10742101826572,1.855371050913286
8,50,beam_resource,Beam-Resource Matching,86.07488764044606,4.303744382022304
8,50,beam_resource,Beam-Resource Matching,85.84687384110315,4.292343692055158
8,50,beam_resource,Beam-Resource Matching,70.44068388038484,3.5220341940192417
8,50,beam_resource,Beam-Resource Matching,71.37557159999666,3.5687785799998326
8,50,beam_resource,Beam-Resource Matching,113.80058644523277,5.690029322261638
8,50,beam_resource,Beam-Resource Matching,41.86290377356915,2.0931451886784576
8,50,beam_resource,Beam-Resource Matching,25.970114063138695,1.2985057031569347
8,50,beam_resource,Beam-Resource Matching,76.36001832691007,3.818000916345503
8,50,beam_resource,Beam-Resource Matching,78.51359651085744,3.9256798255428715
8,50,beam_resource,Beam-Resource Matching,127.55345323433198,6.377672661716599
8,50,beam_resource,Beam-Resource Matching,110.27025204265063,5.513512602132531
8,50,beam_resource,Beam-Resource Matching,77.70239541066088,3.885119770533044
8,50,beam_resource,Beam-Resource Matching,49.237644886017655,2.4618822443008828
8,50,beam_resource,Beam-Resource Matching,94.69915059419884,4.734957529709942
8,50,beam_resource,Beam-Resource Matching,49.37140346283726,2.468570173141863
8,50,beam_resource,Beam-Resource Matching,117.62584683702,5.881292341851
8,50,beam_resource,Beam-Resource Matching,78.11734706415544,3.905867353207772
8,50,beam_resource,Beam-Resource Matching,63.87371873693543,3.1936859368467716
8,50,beam_resource,Beam-Resource Matching,90.0498507064008,4.50249253532004
8,50,beam_resource,Beam-Resource Matching,114.66411190443573,5.733205595221786
8,50,beam_resource,Beam-Resource Matching,107.19842703390339,5.35992135169517
8,50,beam_resource,Beam-Resource Matching,67.78712509042029,3.3893562545210147
8,50,beam_resource,Beam-Resource Matching,18.602370358992477,0.9301185179496237
8,50,beam_resource,Beam-Resource Matching,26.128689726453945,1.3064344863226973
8,50,beam_resource,Beam-Resource Matching,61.52043712517013,3.0760218562585067
8,50,beam_resource,Beam-Resource Matching,15.792282807977646,0.7896141403988823
8,50,beam_resource,Beam-Resource Matching,85.9440092001231,4.297200460006155
8,50,beam_resource,Beam-Resource Matching,49.62710753372699,2.4813553766863494
8,50,beam_resource,Beam-Resource Matching,97.35585455492519,4.867792727746259
8,50,beam_resource,Beam-Resource Matching,84.40637347731786,4.220318673865893
8,50,beam_resource,Beam-Resource Matching,112.62691958383455,5.631345979191727
8,50,beam_resource,Beam-Resource Matching,79.37439450632058,3.968719725316029
8,50,beam_resource,Beam-Resource Matching,71.3293282735993,3.5664664136799646
8,50,beam_resource,Beam-Resource Matching,34.315401559301016,1.7157700779650509
8,50,beam_resource,Beam-Resource Matching,69.97247816682996,3.498623908341498
8,50,beam_resource,Beam-Resource Matching,76.24229967218415,3.8121149836092068
8,50,beam_resource,Beam-Resource Matching,38.25377157035305,1.9126885785176526
8,50,beam_resource,Beam-Resource Matching,37.84921422005823,1.8924607110029117
8,50,beam_resource,Beam-Resource Matching,94.47545218355661,4.723772609177831
8,50,beam_resource,Beam-Resource Matching,94.195913196546,4.7097956598273
8,50,beam_resource,Beam-Resource Matching,100.99780603920627,5.049890301960313
8,50,beam_resource,Beam-Resource Matching,114.836650557451,5.74183252787255
8,50,beam_resource,Beam-Resource Matching,98.54095829016715,4.927047914508358
8,50,beam_resource,Beam-Resource Matching,99.25385451789644,4.962692725894822
8,50,beam_resource,Beam-Resource Matching,89.41104194964544,4.470552097482272
8,50,beam_resource,Beam-Resource Matching,106.15460621588029,5.307730310794015
8,50,beam_resource,Beam-Resource Matching,85.74541041636095,4.287270520818048
8,50,beam_resource,Beam-Resource Matching,68.60233513817285,3.4301167569086424
8,50,beam_resource,Beam-Resource Matching,41.00947508149681,2.0504737540748406
8,50,beam_resource,Beam-Resource Matching,102.32369376613369,5.116184688306684
8,50,beam_resource,Beam-Resource Matching,20.588453285514092,1.0294226642757045
8,50,beam_resource,Beam-Resource Matching,75.62678024126771,3.7813390120633854
8,50,beam_resource,Beam-Resource Matching,103.46242604175248,5.173121302087623
8,50,beam_resource,Beam-Resource Matching,81.3636564350376,4.06818282175188
8,50,beam_resource,Beam-Resource Matching,84.9541055429067,4.247705277145335
8,50,beam_resource,Beam-Resource Matching,92.51417915844652,4.625708957922326
