K,method_id,label,throughput_mbps,se_bps_per_hz
45,random,Random,72.4827351278817,3.6241367563940847
45,random,Random,104.30036901185287,5.215018450592643
45,random,Random,85.89876496145473,4.294938248072737
45,random,Random,103.73402998857259,5.186701499428629
45,random,Random,52.56304403373217,2.6281522016866083
45,random,Random,41.587424971571416,2.0793712485785707
45,random,Random,58.149396127784264,2.9074698063892135
45,random,Random,99.9827495016234,4.99913747508117
45,random,Random,41.72224676078366,2.0861123380391833
45,random,Random,48.17257733369986,2.408628866684993
45,random,Random,53.8668220242813,2.693341101214065
45,random,Random,14.237313411154386,0.7118656705577193
45,random,Random,22.324285592547064,1.116214279627353
45,random,Random,96.02771325728081,4.801385662864041
45,random,Random,8.173411017564485,0.40867055087822424
45,random,Random,77.90506164062388,3.895253082031194
45,random,Random,55.52707709053482,2.7763538545267408
45,random,Random,100.79286019037038,5.039643009518519
45,random,Random,54.239589447188145,2.7119794723594075
45,random,Random,73.21459689210879,3.6607298446054393
45,random,Random,36.39766787519749,1.8198833937598746
45,random,Random,99.9795270298398,4.99897635149199
45,random,Random,28.925275413900646,1.4462637706950323
45,random,Random,22.213506870252456,1.1106753435126229
45,random,Random,74.65128120301605,3.732564060150803
45,random,Random,74.45670562950663,3.722835281475332
45,random,Random,35.19165492751912,1.759582746375956
45,random,Random,104.70291119363218,5.235145559681609
45,random,Random,37.575966788626516,1.8787983394313257
45,random,Random,56.56139784902637,2.8280698924513183
45,random,Random,36.91621176047641,1.8458105880238205
45,random,Random,41.25373891274221,2.06268694563711
